cid,class,year,metamer_rank,number_ramif,ramif_class
4671,I,98,0,1,W
4674,W,98,0,0,B
4674,W,98,1,0,B
4674,W,98,2,0,B
4674,W,98,3,0,B
4674,W,98,4,0,B
4674,W,98,5,0,B
4674,W,98,6,0,B
4674,W,98,7,0,B
4674,W,98,8,0,B
4684,I,99,0,1,W
4687,W,99,0,0,B
4687,W,99,1,0,B
4687,W,99,2,0,B
4687,W,99,3,0,B
4687,W,99,4,0,B
4687,W,99,5,0,B
4671,I,98,1,1,W
4696,W,98,0,0,B
4696,W,98,1,0,B
4696,W,98,2,0,B
4696,W,98,3,0,B
4696,W,98,4,0,B
4696,W,98,5,0,B
4696,W,98,6,1,I
4705,I,99,0,0,B
4696,W,98,7,1,I
4709,I,99,0,0,B
4696,W,98,8,1,I
4713,I,99,0,1,D
4715,D,99,0,0,B
4696,W,98,9,0,B
4718,I,99,0,1,W
4721,W,99,0,0,B
4721,W,99,1,0,B
4721,W,99,2,0,B
4721,W,99,3,0,B
4721,W,99,4,0,B
4721,W,99,5,0,B
4718,I,99,1,0,B
1857,U,95,50,0,B
1857,U,95,51,0,B
1857,U,95,52,0,B
4732,I,96,0,1,U
4734,U,96,0,0,B
4734,U,96,1,0,B
4734,U,96,2,0,B
4734,U,96,3,0,B
4734,U,96,4,1,D
4741,D,0,0,0,B
4734,U,96,5,0,B
4734,U,96,6,1,I
4746,I,97,0,1,W
4748,W,97,0,0,B
4748,W,97,1,0,B
4748,W,97,2,0,B
4748,W,97,3,1,D
4754,D,98,0,0,B
4756,I,99,0,1,W
4759,W,99,0,0,B
4759,W,99,1,0,B
4759,W,99,2,0,B
4759,W,99,3,0,B
4756,I,99,1,0,B
4748,W,97,4,1,D
4767,D,98,0,0,B
4748,W,97,5,1,D
4771,D,98,0,0,B
4748,W,97,6,1,D
4775,D,99,0,0,B
4748,W,97,7,1,D
4779,D,98,0,0,B
4748,W,97,8,0,B
4748,W,97,9,0,B
4748,W,97,10,0,B
4748,W,97,11,0,B
4748,W,97,12,0,B
4748,W,97,13,0,B
4748,W,97,14,0,B
4748,W,97,15,0,B
4748,W,97,16,0,B
4748,W,97,17,0,B
4748,W,97,18,0,B
4792,U,98,0,0,B
4792,U,98,1,0,B
4792,U,98,2,0,B
4792,U,98,3,0,B
4792,U,98,4,0,B
4792,U,98,5,0,B
4792,U,98,6,1,I
4801,I,99,0,0,B
4792,U,98,7,1,I
4805,I,99,0,0,B
4792,U,98,8,0,B
4792,U,98,9,0,B
4792,U,98,10,0,B
4792,U,98,11,0,B
4792,U,98,12,1,I
4813,I,99,0,0,B
4792,U,98,13,0,B
4792,U,98,14,0,B
4792,U,98,15,0,B
4792,U,98,16,0,B
4792,U,98,17,0,B
4792,U,98,18,0,B
4792,U,98,19,0,B
4822,I,99,0,1,D
4825,D,99,0,0,B
4822,I,99,1,0,B
4734,U,96,7,1,D
4830,D,97,0,0,B
4832,W,98,0,0,B
4832,W,98,1,0,B
4832,W,98,2,0,B
4832,W,98,3,0,B
4832,W,98,4,0,B
4832,W,98,5,0,B
4832,W,98,6,0,B
4832,W,98,7,0,B
4832,W,98,8,0,B
4832,W,98,9,0,B
4832,W,98,10,0,B
4832,W,98,11,0,B
4832,W,98,12,0,B
4832,W,98,13,0,B
4847,I,99,0,1,W
4849,W,99,0,0,B
4849,W,99,1,0,B
4849,W,99,2,0,B
4849,W,99,3,0,B
4849,W,99,4,0,B
4849,W,99,5,0,B
4849,W,99,6,0,B
4734,U,96,8,1,I
4859,I,0,0,0,B
4734,U,96,9,1,I
4863,I,97,0,1,D
4865,D,97,0,0,B
4867,D,98,0,0,B
4869,I,99,0,1,D
4872,D,99,0,0,B
4869,I,99,1,0,B
4734,U,96,10,1,I
4877,I,0,0,0,B
4734,U,96,11,1,I
4881,I,0,0,0,B
4734,U,96,12,1,I
4885,I,0,0,0,B
4734,U,96,13,0,B
4734,U,96,14,0,B
4734,U,96,15,0,B
4734,U,96,16,0,B
4891,W,96,0,0,B
4891,W,96,1,0,B
4891,W,96,2,0,B
4891,W,96,3,0,B
4891,W,96,4,0,B
4891,W,96,5,0,B
4891,W,96,6,0,B
4891,W,96,7,0,B
4891,W,96,8,1,I
4902,I,97,0,1,W
4904,W,97,0,0,B
4904,W,97,1,0,B
4904,W,97,2,1,D
4909,D,98,0,0,B
4911,I,99,0,1,D
4914,D,99,0,0,B
4911,I,99,1,0,B
4904,W,97,3,1,D
4919,D,98,0,0,B
4921,I,99,0,1,D
4924,D,99,0,0,B
4921,I,99,1,0,B
4904,W,97,4,1,D
4929,D,98,0,0,B
4904,W,97,5,1,D
4933,D,98,0,0,B
4935,I,99,0,1,W
4938,W,99,0,0,B
4938,W,99,1,0,B
4938,W,99,2,0,B
4938,W,99,3,0,B
4935,I,99,1,0,B
4904,W,97,6,1,D
4946,D,98,0,0,B
4948,I,99,0,0,B
4904,W,97,7,0,B
4904,W,97,8,1,W
4953,W,98,0,0,B
4953,W,98,1,0,B
4953,W,98,2,0,B
4953,W,98,3,0,B
4953,W,98,4,0,B
4953,W,98,5,0,B
4960,I,99,0,1,W
4963,W,99,0,0,B
4963,W,99,1,0,B
4963,W,99,2,0,B
4963,W,99,3,0,B
4963,W,99,4,0,B
4960,I,99,1,0,B
4891,W,96,9,0,B
4891,W,96,10,1,D
4973,D,98,0,0,B
4975,D,99,0,0,B
4891,W,96,11,1,D
4979,D,98,0,0,B
4981,I,99,0,1,D
4984,D,99,0,0,B
4981,I,99,1,0,B
4891,W,96,12,0,B
4891,W,96,13,1,D
4990,D,98,0,0,B
4992,I,99,0,1,D
4994,D,99,0,0,B
4891,W,96,14,0,B
4891,W,96,15,1,D
4999,D,98,0,0,B
5001,D,99,0,0,B
4891,W,96,16,0,B
4891,W,96,17,0,B
5005,I,98,0,1,W
5007,W,98,0,0,B
5007,W,98,1,0,B
5007,W,98,2,0,B
5007,W,98,3,0,B
5007,W,98,4,0,B
5007,W,98,5,0,B
5007,W,98,6,0,B
5007,W,98,7,0,B
5016,I,99,0,1,W
5018,W,99,0,0,B
5018,W,99,1,0,B
5018,W,99,2,0,B
5018,W,99,3,0,B
5018,W,99,4,0,B
5018,W,99,5,0,B
3,U,94,43,1,I
5027,I,96,0,1,U
5029,U,96,0,0,B
5029,U,96,1,0,B
5029,U,96,2,0,B
5029,U,96,3,0,B
5029,U,96,4,0,B
5029,U,96,5,0,B
5029,U,96,6,1,D
5038,D,97,0,0,B
5040,D,98,0,0,B
5029,U,96,7,0,B
5029,U,96,8,1,D
5045,D,97,0,0,B
5047,W,98,0,0,B
5047,W,98,1,0,B
5047,W,98,2,0,B
5047,W,98,3,0,B
5047,W,98,4,0,B
5047,W,98,5,0,B
5047,W,98,6,0,B
5047,W,98,7,0,B
5047,W,98,8,0,B
5057,I,99,0,1,D
5060,D,99,0,0,B
5057,I,99,1,0,B
5029,U,96,9,0,B
5029,U,96,10,1,D
5066,D,97,0,0,B
5068,D,98,0,0,B
5070,D,99,0,0,B
5029,U,96,11,1,D
5074,D,97,0,0,B
5076,W,98,0,0,B
5076,W,98,1,0,B
5076,W,98,2,0,B
5076,W,98,3,0,B
5076,W,98,4,0,B
5076,W,98,5,0,B
5029,U,96,12,1,D
5085,D,0,0,0,B
5087,I,99,0,1,D
5089,D,99,0,0,B
5029,U,96,13,1,D
5093,D,97,0,0,B
5095,D,98,0,0,B
5097,I,99,0,0,B
5097,I,99,1,0,B
5029,U,96,14,1,D
5102,D,97,0,0,B
5104,D,98,0,0,B
5029,U,96,15,0,B
5029,U,96,16,1,D
5109,D,97,0,0,B
5111,D,98,0,0,B
5029,U,96,17,0,B
5029,U,96,18,0,B
5029,U,96,19,1,D
5117,D,97,0,0,B
5119,D,98,0,0,B
5029,U,96,20,0,B
5029,U,96,21,0,B
5029,U,96,22,1,D
5125,D,97,0,0,B
5127,D,98,0,0,B
5129,I,99,0,1,D
5131,D,99,0,0,B
5029,U,96,23,0,B
5029,U,96,24,1,U
5136,U,97,0,0,B
5136,U,97,1,0,B
5136,U,97,2,0,B
5136,U,97,3,1,D
5142,D,98,0,0,B
5144,I,99,0,0,B
5136,U,97,4,0,B
5136,U,97,5,1,D
5149,D,98,0,0,B
5151,I,99,0,1,D
5154,D,99,0,0,B
5151,I,99,1,0,B
5136,U,97,6,1,D
5159,D,98,0,0,B
5161,I,99,0,0,B
5161,I,99,1,0,B
5136,U,97,7,0,B
5136,U,97,8,1,D
5167,D,98,0,0,B
5169,I,99,0,1,W
5171,W,99,0,0,B
5171,W,99,1,0,B
5171,W,99,2,0,B
5171,W,99,3,0,B
5171,W,99,4,0,B
5171,W,99,5,0,B
5171,W,99,6,0,B
5136,U,97,9,0,B
5136,U,97,10,0,B
5136,U,97,11,0,B
5136,U,97,12,0,B
5136,U,97,13,0,B
5136,U,97,14,0,B
5136,U,97,15,0,B
5136,U,97,16,1,D
5188,D,98,0,0,B
5136,U,97,17,0,B
5136,U,97,18,1,D
5193,D,98,0,0,B
5195,I,99,0,0,B
5136,U,97,19,1,D
5199,D,98,0,0,B
5201,I,99,0,1,D
5203,D,99,0,0,B
5136,U,97,20,0,B
5136,U,97,21,0,B
5136,U,97,22,0,B
5208,U,98,0,0,B
5208,U,98,1,0,B
5208,U,98,2,0,B
5208,U,98,3,0,B
5208,U,98,4,0,B
5208,U,98,5,0,B
5208,U,98,6,1,I
5217,I,99,0,1,W
5219,W,99,0,0,B
5219,W,99,1,0,B
5219,W,99,2,0,B
5219,W,99,3,0,B
5208,U,98,7,0,B
5208,U,98,8,1,I
5227,I,99,0,1,W
5229,W,99,0,0,B
5229,W,99,1,0,B
5229,W,99,2,0,B
5229,W,99,3,0,B
5229,W,99,4,0,B
5229,W,99,5,0,B
5229,W,99,6,0,B
5229,W,99,7,0,B
5208,U,98,9,0,B
5208,U,98,10,1,I
5241,I,99,0,1,D
5243,D,99,0,0,B
5208,U,98,11,1,I
5247,I,99,0,0,B
5208,U,98,12,0,B
5208,U,98,13,1,I
5252,I,99,0,1,W
5254,W,99,0,0,B
5254,W,99,1,0,B
5254,W,99,2,0,B
5254,W,99,3,0,B
5254,W,99,4,0,B
5254,W,99,5,0,B
5208,U,98,14,0,B
5208,U,98,15,0,B
5208,U,98,16,0,B
5208,U,98,17,0,B
5208,U,98,18,1,I
5267,I,99,0,1,D
5269,D,99,0,0,B
5208,U,98,19,0,B
5208,U,98,20,0,B
5208,U,98,21,0,B
5208,U,98,22,0,B
5208,U,98,23,0,B
5208,U,98,24,0,B
5277,I,99,0,1,W
5280,W,99,0,0,B
5280,W,99,1,0,B
5280,W,99,2,0,B
5280,W,99,3,0,B
5280,W,99,4,0,B
5280,W,99,5,0,B
5280,W,99,6,0,B
5280,W,99,7,0,B
5280,W,99,8,0,B
5280,W,99,9,0,B
5280,W,99,10,0,B
5029,U,96,25,0,B
5029,U,96,26,0,B
5029,U,96,27,0,B
5029,U,96,28,0,B
5029,U,96,29,0,B
5029,U,96,30,0,B
5029,U,96,31,0,B
5029,U,96,32,0,B
5029,U,96,33,0,B
5029,U,96,34,0,B
5029,U,96,35,0,B
5029,U,96,36,1,D
5305,D,97,0,0,B
5307,W,98,0,0,B
5307,W,98,1,0,B
5307,W,98,2,0,B
5307,W,98,3,0,B
5307,W,98,4,0,B
5307,W,98,5,0,B
5314,I,99,0,1,W
5316,W,99,0,0,B
5316,W,99,1,0,B
5316,W,99,2,0,B
5316,W,99,3,0,B
5316,W,99,4,0,B
5029,U,96,37,0,B
5029,U,96,38,0,B
5029,U,96,39,1,D
5326,D,98,0,0,B
5328,I,99,0,0,B
5029,U,96,40,0,B
5029,U,96,41,1,U
5333,U,97,0,0,B
5333,U,97,1,0,B
5333,U,97,2,0,B
5333,U,97,3,0,B
5333,U,97,4,0,B
5333,U,97,5,1,D
5341,D,98,0,0,B
5333,U,97,6,0,B
5333,U,97,7,1,I
5346,I,98,0,1,W
5348,W,98,0,0,B
5348,W,98,1,0,B
5348,W,98,2,0,B
5348,W,98,3,0,B
5348,W,98,4,0,B
5348,W,98,5,0,B
5355,I,99,0,1,W
5358,W,99,0,0,B
5358,W,99,1,0,B
5358,W,99,2,0,B
5358,W,99,3,0,B
5358,W,99,4,0,B
5358,W,99,5,0,B
5355,I,99,1,0,B
5333,U,97,8,1,I
5368,I,98,0,1,D
5370,D,98,0,0,B
5333,U,97,9,0,B
5333,U,97,10,1,I
5375,I,98,0,1,W
5377,W,98,0,0,B
5377,W,98,1,0,B
5377,W,98,2,0,B
5377,W,98,3,0,B
5377,W,98,4,0,B
5377,W,98,5,1,I
5385,I,99,0,0,B
5377,W,98,6,1,I
5389,I,99,0,0,B
5377,W,98,7,1,I
5393,I,99,0,0,B
5377,W,98,8,0,B
5396,I,99,0,1,W
5399,W,99,0,0,B
5399,W,99,1,0,B
5399,W,99,2,0,B
5399,W,99,3,0,B
5399,W,99,4,0,B
5399,W,99,5,0,B
5399,W,99,6,0,B
5399,W,99,7,0,B
5399,W,99,8,0,B
5399,W,99,9,0,B
5399,W,99,10,0,B
5399,W,99,11,0,B
5396,I,99,1,0,B
5333,U,97,11,0,B
5333,U,97,12,1,W
5416,W,98,0,0,B
5416,W,98,1,0,B
5416,W,98,2,0,B
5416,W,98,3,0,B
5416,W,98,4,0,B
5422,I,99,0,1,D
5424,D,99,0,0,B
5333,U,97,13,1,I
5428,I,98,0,0,B
5333,U,97,14,0,B
5333,U,97,15,1,I
5433,I,98,0,1,D
5435,D,98,0,0,B
5437,I,99,0,1,D
5440,D,99,0,0,B
5437,I,99,1,0,B
5333,U,97,16,0,B
5333,U,97,17,1,W
5446,W,98,0,0,B
5446,W,98,1,0,B
5446,W,98,2,0,B
5446,W,98,3,0,B
5446,W,98,4,0,B
5446,W,98,5,0,B
5446,W,98,6,0,B
5446,W,98,7,0,B
5446,W,98,8,0,B
5456,I,98,0,1,W
5458,W,98,0,0,B
5458,W,98,1,0,B
5458,W,98,2,0,B
5458,W,98,3,0,B
5458,W,98,4,0,B
5458,W,98,5,0,B
5458,W,98,6,0,B
5458,W,98,7,0,B
5458,W,98,8,0,B
5458,W,98,9,0,B
5458,W,98,10,0,B
5470,I,99,0,1,W
5473,W,99,0,0,B
5473,W,99,1,0,B
5473,W,99,2,0,B
5473,W,99,3,0,B
5470,I,99,1,0,B
5029,U,96,42,0,B
5029,U,96,43,1,I
5482,I,0,0,0,B
5029,U,96,44,1,I
5486,I,0,0,0,B
5029,U,96,45,0,B
5029,U,96,46,1,W
5491,W,97,0,0,B
5491,W,97,1,0,B
5491,W,97,2,0,B
5491,W,97,3,0,B
5491,W,97,4,0,B
5491,W,97,5,0,B
5491,W,97,6,0,B
5491,W,97,7,0,B
5491,W,97,8,1,D
5502,D,98,0,0,B
5504,I,99,0,0,B
5504,I,99,1,0,B
5491,W,97,9,0,B
5491,W,97,10,1,I
5510,I,98,0,0,B
5491,W,97,11,1,I
5514,I,98,0,0,B
5491,W,97,12,0,B
5491,W,97,13,0,B
5491,W,97,14,0,B
5519,I,98,0,1,W
5522,W,98,0,0,B
5522,W,98,1,0,B
5522,W,98,2,0,B
5522,W,98,3,0,B
5522,W,98,4,0,B
5522,W,98,5,0,B
5529,I,99,0,0,B
5529,I,99,1,0,B
5519,I,98,1,1,W
5534,W,98,0,0,B
5534,W,98,1,0,B
5534,W,98,2,0,B
5534,W,98,3,0,B
5534,W,98,4,0,B
5534,W,98,5,0,B
5541,D,99,0,1,D
5544,D,99,0,0,B
5519,I,98,2,1,I
5519,I,98,3,0,B
5519,I,98,3,0,B
5029,U,96,47,1,U
5551,U,97,0,0,B
5551,U,97,1,0,B
5551,U,97,2,0,B
5551,U,97,3,0,B
5551,U,97,4,1,D
5558,D,98,0,0,B
5560,D,99,0,0,B
5551,U,97,5,1,D
5564,D,98,0,0,B
5551,U,97,6,1,D
5568,D,98,0,0,B
5551,U,97,7,1,D
5572,D,98,0,0,B
5551,U,97,8,0,B
5551,U,97,9,0,B
5551,U,97,10,1,W
5578,W,98,0,0,B
5578,W,98,1,0,B
5578,W,98,2,0,B
5578,W,98,3,0,B
5578,W,98,4,0,B
5584,I,99,0,1,W
5587,W,99,0,0,B
5587,W,99,1,0,B
5587,W,99,2,0,B
5587,W,99,3,0,B
5587,W,99,4,0,B
5587,W,99,5,0,B
5587,W,99,6,0,B
5584,I,99,1,0,B
5551,U,97,11,1,D
5598,D,98,0,0,B
5551,U,97,12,1,I
5602,I,98,0,1,W
5605,W,98,0,0,B
5605,W,98,1,0,B
5605,W,98,2,0,B
5605,W,98,3,0,B
5605,W,98,4,0,B
5605,W,98,5,0,B
5612,I,99,0,1,W
5615,W,99,0,0,B
5615,W,99,1,0,B
5615,W,99,2,0,B
5615,W,99,3,0,B
5615,W,99,4,0,B
5612,I,99,1,0,B
5602,I,98,1,1,I
5602,I,98,2,0,B
5602,I,98,2,0,B
5551,U,97,13,1,D
5627,D,98,0,0,B
5629,W,99,0,0,B
5629,W,99,1,0,B
5629,W,99,2,0,B
5629,W,99,3,0,B
5629,W,99,4,0,B
5629,W,99,5,0,B
5629,W,99,6,0,B
5551,U,97,14,1,D
5639,D,98,0,0,B
5641,I,99,0,0,B
5551,U,97,15,1,W
5645,W,98,0,0,B
5645,W,98,1,0,B
5645,W,98,2,0,B
5645,W,98,3,0,B
5645,W,98,4,0,B
5645,W,98,5,0,B
5645,W,98,6,0,B
5645,W,98,7,0,B
5645,W,98,8,0,B
5655,I,99,0,1,W
5658,W,99,0,0,B
5658,W,99,1,0,B
5658,W,99,2,0,B
5658,W,99,3,0,B
5658,W,99,4,0,B
5658,W,99,5,0,B
5658,W,99,6,0,B
5551,U,97,16,1,D
5668,D,98,0,0,B
5551,U,97,17,0,B
5551,U,97,18,1,I
5673,I,98,0,0,B
5551,U,97,19,0,B
5551,U,97,20,0,B
5551,U,97,21,0,B
5678,I,98,0,1,W
5681,W,98,0,0,B
5681,W,98,1,0,B
5681,W,98,2,0,B
5681,W,98,3,1,I
5687,I,99,0,0,B
5681,W,98,4,1,D
5691,D,99,0,0,B
5681,W,98,5,0,B
5681,W,98,6,1,I
5696,I,99,0,1,W
5698,W,99,0,0,B
5698,W,99,1,0,B
5698,W,99,2,0,B
5698,W,99,3,0,B
5681,W,98,7,0,B
5681,W,98,8,1,I
5706,I,99,0,1,D
5708,D,99,0,0,B
5681,W,98,9,1,I
5712,I,99,0,0,B
5681,W,98,10,0,B
5681,W,98,11,0,B
5716,I,99,0,1,W
5718,W,99,0,0,B
5718,W,99,1,0,B
5718,W,99,2,0,B
5718,W,99,3,0,B
5718,W,99,4,0,B
5678,I,98,1,1,I
5678,I,98,2,0,B
5678,I,98,2,0,B
5029,U,96,48,0,B
5029,U,96,49,1,D
5730,D,98,0,0,B
5029,U,96,50,0,B
5029,U,96,51,0,B
5734,I,97,0,1,U
5736,U,97,0,0,B
5736,U,97,1,0,B
5736,U,97,2,0,B
5736,U,97,3,0,B
5736,U,97,4,0,B
5736,U,97,5,1,D
5744,D,98,0,0,B
5746,I,99,0,1,D
5748,D,99,0,0,B
5736,U,97,6,0,B
5736,U,97,7,0,B
5736,U,97,8,1,D
5754,D,99,0,0,B
5736,U,97,9,0,B
5736,U,97,10,1,D
5759,D,98,0,0,B
5761,I,99,0,1,W
5764,W,99,0,0,B
5764,W,99,1,0,B
5764,W,99,2,0,B
5764,W,99,3,0,B
5764,W,99,4,0,B
5764,W,99,5,0,B
5761,I,99,1,0,B
5736,U,97,11,0,B
5736,U,97,12,0,B
5736,U,97,13,1,D
5776,D,98,0,0,B
5778,I,99,0,1,W
5781,W,99,0,0,B
5781,W,99,1,0,B
5781,W,99,2,0,B
5781,W,99,3,0,B
5778,I,99,1,0,B
5736,U,97,14,0,B
5736,U,97,15,1,D
5790,D,98,0,0,B
5736,U,97,16,1,D
5794,D,98,0,0,B
5796,I,99,0,1,D
5799,D,99,0,0,B
5796,I,99,1,0,B
5736,U,97,17,0,B
5736,U,97,18,0,B
5804,W,98,0,0,B
5804,W,98,1,0,B
5804,W,98,2,0,B
5804,W,98,3,0,B
5804,W,98,4,0,B
5804,W,98,5,0,B
5804,W,98,6,0,B
5804,W,98,7,0,B
5804,W,98,8,1,I
5815,I,99,0,0,B
5804,W,98,9,0,B
5804,W,98,10,0,B
5804,W,98,11,1,I
5821,I,99,0,0,B
5804,W,98,12,0,B
5804,W,98,13,0,B
5804,W,98,14,0,B
5804,W,98,15,0,B
5804,W,98,16,1,I
5829,I,99,0,1,D
5831,D,99,0,0,B
5804,W,98,17,0,B
5804,W,98,18,0,B
5835,I,99,0,1,W
5837,W,99,0,0,B
5837,W,99,1,0,B
5837,W,99,2,0,B
5837,W,99,3,0,B
5837,W,99,4,0,B
5837,W,99,5,0,B
5835,I,99,1,0,B
3,U,94,44,1,U
5847,U,95,0,0,B
5847,U,95,1,0,B
5847,U,95,2,0,B
5847,U,95,3,0,B
5847,U,95,4,0,B
5847,U,95,5,0,B
5847,U,95,6,0,B
5847,U,95,7,1,D
5857,D,96,0,0,B
5859,I,97,0,1,U
5861,U,97,0,0,B
5861,U,97,1,0,B
5861,U,97,2,0,B
5861,U,97,3,0,B
5861,U,97,4,0,B
5861,U,97,5,0,B
5861,U,97,6,0,B
5861,U,97,7,0,B
5861,U,97,8,0,B
5861,U,97,9,0,B
5861,U,97,10,0,B
5861,U,97,11,0,B
5861,U,97,12,1,D
5876,D,98,0,0,B
5861,U,97,13,0,B
5861,U,97,14,0,B
5861,U,97,15,0,B
5861,U,97,16,0,B
5861,U,97,17,0,B
5861,U,97,18,0,B
5861,U,97,19,0,B
5861,U,97,20,0,B
5861,U,97,21,0,B
5861,U,97,22,1,D
5889,D,98,0,0,B
5861,U,97,23,0,B
5861,U,97,24,1,D
5894,D,98,0,0,B
5896,I,99,0,1,W
5898,W,99,0,0,B
5898,W,99,1,0,B
5898,W,99,2,0,B
5898,W,99,3,0,B
5861,U,97,25,0,B
5861,U,97,26,0,B
5861,U,97,27,0,B
5906,U,98,0,0,B
5906,U,98,1,0,B
5906,U,98,2,0,B
5906,U,98,3,0,B
5906,U,98,4,1,I
5913,I,99,0,0,B
5906,U,98,5,1,I
5917,I,99,0,1,D
5919,D,99,0,0,B
5906,U,98,6,1,I
5923,I,99,0,1,D
5925,D,99,0,0,B
5906,U,98,7,1,I
5929,I,99,0,1,D
5931,D,99,0,0,B
5906,U,98,8,1,I
5935,I,99,0,1,D
5938,D,99,0,0,B
5935,I,99,1,0,B
5906,U,98,9,0,B
5906,U,98,10,0,B
5906,U,98,11,1,I
5945,I,99,0,1,D
5947,D,99,0,0,B
5906,U,98,12,0,B
5906,U,98,13,0,B
5906,U,98,14,0,B
5906,U,98,15,0,B
5906,U,98,16,0,B
5906,U,98,17,0,B
5906,U,98,18,0,B
5956,I,99,0,1,W
5959,W,99,0,0,B
5959,W,99,1,0,B
5959,W,99,2,0,B
5959,W,99,3,0,B
5959,W,99,4,0,B
5959,W,99,5,0,B
5959,W,99,6,0,B
5959,W,99,7,0,B
5959,W,99,8,0,B
5956,I,99,1,0,B
5847,U,95,8,1,D
5972,D,96,0,0,B
5974,I,97,0,1,D
5976,D,97,0,0,B
5978,D,98,0,0,B
5980,I,99,0,1,D
5983,D,99,0,0,B
5980,I,99,1,1,W
5986,W,99,0,0,B
5986,W,99,1,0,B
5986,W,99,2,0,B
5986,W,99,3,0,B
5986,W,99,4,0,B
5986,W,99,5,0,B
5986,W,99,6,0,B
5986,W,99,7,0,B
5847,U,95,9,1,I
5997,I,0,0,0,B
5847,U,95,10,1,U
6001,U,97,0,0,B
6001,U,97,1,0,B
6001,U,97,2,0,B
6001,U,97,3,0,B
6001,U,97,4,0,B
6001,U,97,5,0,B
6001,U,97,6,0,B
6001,U,97,7,0,B
6001,U,97,8,1,D
6012,D,98,0,0,B
6014,I,99,0,0,B
6001,U,97,9,0,B
6001,U,97,10,1,D
6019,D,98,0,0,B
6001,U,97,11,1,D
6023,D,98,0,0,B
6025,I,99,0,0,B
6001,U,97,12,0,B
6001,U,97,13,1,D
6030,D,98,0,0,B
6001,U,97,14,1,D
6034,D,98,0,0,B
6036,I,99,0,1,D
6038,D,99,0,0,B
6001,U,97,15,1,D
6042,D,98,0,0,B
6044,I,99,0,1,D
6046,D,99,0,0,B
6001,U,97,16,1,D
6050,D,98,0,0,B
6001,U,97,17,0,B
6001,U,97,18,1,D
6055,D,98,0,0,B
6001,U,97,19,1,D
6059,D,98,0,0,B
6001,U,97,20,0,B
6001,U,97,21,0,B
6001,U,97,22,0,B
6001,U,97,23,0,B
6001,U,97,24,0,B
6001,U,97,25,0,B
6001,U,97,26,0,B
6068,U,97,0,0,B
6068,U,97,1,0,B
6068,U,97,2,0,B
6068,U,97,3,0,B
6068,U,97,4,0,B
6068,U,97,5,0,B
6068,U,97,6,0,B
6068,U,97,7,0,B
6068,U,97,8,0,B
6068,U,97,9,0,B
6068,U,97,10,0,B
6068,U,97,11,0,B
6068,U,97,12,0,B
6068,U,97,13,0,B
6068,U,97,14,0,B
6068,U,97,15,1,D
6086,D,98,0,0,B
6068,U,97,16,1,D
6090,D,98,0,0,B
6092,I,99,0,1,W
6095,W,99,0,0,B
6095,W,99,1,0,B
6095,W,99,2,0,B
6095,W,99,3,0,B
6092,I,99,1,0,B
6068,U,97,17,0,B
6068,U,97,18,1,W
6104,W,98,0,0,B
6104,W,98,1,0,B
6104,W,98,2,0,B
6104,W,98,3,0,B
6104,W,98,4,0,B
6104,W,98,5,0,B
6104,W,98,6,1,I
6113,I,99,0,0,B
6104,W,98,7,0,B
6104,W,98,8,1,I
6118,I,99,0,0,B
6104,W,98,9,0,B
6104,W,98,10,1,I
6123,I,99,0,0,B
6104,W,98,11,0,B
6104,W,98,12,0,B
6104,W,98,13,0,B
6128,I,99,0,1,W
6131,W,99,0,0,B
6131,W,99,1,0,B
6131,W,99,2,0,B
6131,W,99,3,0,B
6131,W,99,4,0,B
6131,W,99,5,0,B
6131,W,99,6,0,B
6128,I,99,1,0,B
6068,U,97,19,1,D
6142,D,98,0,0,B
6144,I,99,0,1,W
6147,W,99,0,0,B
6147,W,99,1,0,B
6147,W,99,2,0,B
6147,W,99,3,0,B
6147,W,99,4,0,B
6144,I,99,1,0,B
6068,U,97,20,1,D
6156,D,98,0,0,B
6158,W,99,0,0,B
6158,W,99,1,0,B
6158,W,99,2,0,B
6158,W,99,3,0,B
6158,W,99,4,0,B
6158,W,99,5,0,B
6158,W,99,6,0,B
6158,W,99,7,0,B
6158,W,99,8,0,B
6158,W,99,9,0,B
6158,W,99,10,0,B
6068,U,97,21,0,B
6068,U,97,22,0,B
6068,U,97,23,0,B
6173,I,98,0,1,W
6176,W,98,0,0,B
6176,W,98,1,0,B
6176,W,98,2,0,B
6176,W,98,3,0,B
6176,W,98,4,0,B
6176,W,98,5,1,I
6184,I,99,0,0,B
6184,I,99,1,0,B
6176,W,98,6,1,I
6189,I,99,0,1,D
6191,D,99,0,0,B
6176,W,98,7,0,B
6176,W,98,8,1,I
6196,I,99,0,1,D
6199,D,99,0,0,B
6196,I,99,1,0,B
6176,W,98,9,0,B
6176,W,98,10,0,B
6176,W,98,11,0,B
6205,I,99,0,1,D
6208,D,99,0,0,B
6205,I,99,1,0,B
6173,I,98,1,1,I
6173,I,98,2,0,B
6173,I,98,2,0,B
5847,U,95,11,1,U
6216,U,97,0,0,B
6216,U,97,1,0,B
6216,U,97,2,0,B
6216,U,97,3,0,B
6216,U,97,4,0,B
6216,U,97,5,0,B
6216,U,97,6,1,D
6225,D,98,0,0,B
6227,I,99,0,1,D
6229,D,99,0,0,B
6216,U,97,7,0,B
6216,U,97,8,0,B
6216,U,97,9,0,B
6216,U,97,10,0,B
6216,U,97,11,0,B
6216,U,97,12,0,B
6216,U,97,13,0,B
6216,U,97,14,0,B
