,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
1159,0.8122199268,0.6965264066,0.642537797049,0.699599865103,12.2350599955,50.4828270982,1.0,120.182493427,81.4487498952,243.845475095,67.5906431092,0.426402818119,0.382687455278,0.497456909295
1160,0.8362520635,0.696552723,0.652608639576,0.719813815711,172.688400219,17.041043013,1.0,146.601162656,55.3264734556,296.650136716,74.0508417892,0.640841730768,0.630158297295,0.293081939452
1161,0.792925985,0.6963927756,0.653358406157,0.701646083118,147.078077493,60.3911408086,1.0,54.4678928091,26.4693951814,201.692313073,81.5712514443,0.699447381727,0.601674317037,0.161116291548
1162,0.7381817338,0.6966499274,0.56619542685,0.585248440808,83.305791231,46.8742962713,1.0,166.332021355,26.0356819102,80.5915605667,22.1881858924,0.228607545111,0.331513859623,0.204262823536
1163,0.734400366,0.6964511078,0.405337971869,0.416330324874,63.0548571958,9.68287214062,1.0,68.6598010548,10.7270695866,72.6831051064,53.7964903653,0.666778212461,0.740448407557,0.480508236191
1164,0.7653325171,0.6965036798,0.619419977929,0.654125861951,143.332729076,52.0715952575,1.0,107.160438476,55.3024333612,140.725270286,73.7920404064,0.431641966899,0.473855090535,0.286972640269
1165,0.7716677369,0.6964768377,0.500289419492,0.525205334794,181.075677899,4.84772613646,1.0,0.972091148797,79.1941418341,154.728342676,27.3809730815,0.440649821611,0.788463954583,0.486835476278
1166,0.7336220743,0.69656644,0.580915007434,0.601173062308,127.258325887,40.2215442063,1.0,134.711655791,75.2625194416,70.7090573773,9.49082555092,0.866235341088,0.109981752475,0.279449980493
1167,0.8108840176,0.6965483798,0.637494470443,0.694721858557,195.755410035,65.1010834054,1.0,143.767121672,69.04217843,240.857923318,67.4129456433,0.69387779449,0.476704841565,0.402203730394
1168,0.7736731104,0.6963535503,0.598168579955,0.632643408211,62.4058653353,49.0504595541,1.0,80.6643329499,27.2946061037,159.413523297,0.851724313534,0.286112057605,0.523987718224,0.265582858591
1169,0.7435232446,0.6963178559,0.44992503885,0.464208485031,227.182373981,57.1999939732,1.0,25.7744611726,46.977011742,93.1030663535,29.223746111,0.729689118705,0.992920639595,0.362727314913
1170,0.8297252852,0.6963762519,0.770175607198,0.851500708709,63.7485653002,24.1874756105,1.0,168.178827546,65.3315483315,282.684910505,72.7598300051,0.718490940749,0.862411220842,0.0291554193209
1171,0.7822142891,0.6963562024,0.625393793408,0.668283075418,95.9133078534,53.4832438657,1.0,154.756268942,21.8298186424,178.203352388,88.4728466085,0.73944555004,0.672653484851,0.38443635598
1172,0.7398661996,0.6963866008,0.555791813039,0.577187344247,220.91683554,21.5751824076,1.0,70.2296039272,60.9558969351,84.8882894307,52.1487408918,0.817839776672,0.0817725607315,0.225144261649
1173,0.785726913,0.6961093677,0.610193605865,0.652236915092,58.2335114621,3.41455736322,1.0,33.9835021373,76.0336588127,186.475527409,46.8924013881,0.864310026817,0.415777817564,0.190711962395
1174,0.8187687784,0.6964335147,0.624533941209,0.6770479259,32.9838059716,70.9357714093,1.0,0.685302079953,19.4268512141,258.456990574,4.86679978388,0.864790222602,0.757604897882,0.14683941096
1175,0.7922911775,0.6964442293,0.67309737738,0.725917168013,27.9721128751,57.2825728905,1.0,176.462358201,73.4873297498,200.182063654,55.9653566537,0.583557281023,0.236965838545,0.324412399242
1176,0.7698297342,0.696552449,0.610913150856,0.645091617988,92.1183207046,6.4481044045,1.0,96.280730932,68.1342970193,150.516850743,8.86988961001,0.221369830666,0.0744838809352,0.258653634703
1177,0.8017628598,0.6962640099,0.61344921148,0.662000221087,50.9458159032,60.0896043109,1.0,46.4845166962,57.0739618265,221.416600374,57.9545723304,0.672287986004,0.605098861219,0.433507378107
1178,0.8044110727,0.6966111492,0.642107030989,0.696099821397,86.3623712849,61.0687552797,1.0,55.6371368386,89.9439523911,226.479106114,21.8689383357,0.866676471483,0.942254740014,0.366772549005
1179,0.7967414089,0.69647882,0.621005175079,0.666605617115,154.805020588,18.0452612643,1.0,80.0657411084,14.3569265763,209.897649562,32.0553573881,0.575394505845,0.722080441655,0.204448250776
1180,0.7944147845,0.6965692021,0.705272164131,0.760007027153,183.878810112,12.5622662168,1.0,110.11468383,27.8145236695,204.578928236,58.2751232755,0.373445445203,0.439386988105,0.0656732724595
1181,0.7972327245,0.6964961499,0.706379665251,0.763166623738,226.327832021,20.8751833305,1.0,90.0126669936,17.846528643,210.939598077,80.1215412827,0.749071808419,0.406419232459,0.0640732316266
1182,0.7355990907,0.6965119452,0.534766618716,0.553627881416,171.793287975,38.9443726531,1.0,80.4664768712,78.0972729598,75.1958827458,34.4860342283,0.886477904783,0.512958560152,0.330654672716
