,Area,Area_leaf,Ei,Ei_leaf,delta_angle_top,incli_top,isolated,phyllotactic_angle,phyllotactic_deviation,plant_height,plant_orientation,rmax,skew,wl
5760,0.7739017238,0.696353301,0.12392805631,0.122347383571,218.974665724,55.2225272413,0.0,73.047307774,29.4441917709,159.917400855,0.408210754055,0.228995563885,0.102024442031,0.261176718772
5761,0.7967508237,0.6964487148,0.136162879845,0.151915548324,166.969307264,63.1271586879,0.0,39.4196440588,71.0965557677,209.984769986,87.096638924,0.674127950617,0.926079935363,0.391365439809
5762,0.760917177,0.6965141532,0.145786775947,0.154405391198,179.323848763,0.27667906288,0.0,109.103906728,84.7147292989,130.982624248,63.9469625153,0.253930185238,0.330414901137,0.0763737475231
5763,0.8107347984,0.6964441559,0.137089460238,0.154100048293,42.2322460012,66.0816559657,0.0,116.635073369,63.2776377213,240.758769443,20.4052546834,0.324088858443,0.991479199615,0.05185082884
5764,0.7976051953,0.6965456791,0.136596745112,0.148540039253,121.761134691,48.5525332533,0.0,144.070727024,78.2744420358,211.650508812,17.5776396152,0.251355495247,0.467341312383,0.337443775736
5765,0.7753780583,0.6965180491,0.143280777191,0.155738556793,167.140025291,29.4356318892,0.0,130.610618431,87.6210125098,162.802979673,26.3233283853,0.492155287169,0.626086201539,0.103295231981
5766,0.7828051949,0.6964077951,0.130527743743,0.14005463261,177.406861668,2.81502617943,0.0,2.89336396854,20.6111874976,179.390121843,36.247650675,0.826614281076,0.254819060139,0.189454271619
5767,0.7891617943,0.6964925503,0.134123717603,0.147669411928,84.9984502616,38.582106004,0.0,153.35586074,26.3576906548,193.188776905,84.114336263,0.581912062822,0.337628561365,0.216068425466
5768,0.7854804065,0.6965193637,0.14106909989,0.152900803556,48.2579641813,38.0923155741,0.0,39.7328247264,65.1816189994,185.030745176,78.1885291049,0.443471209109,0.329936806403,0.137526416259
5769,0.7839958875,0.6964740736,0.141567428366,0.148402703494,72.7096943163,34.6557633691,0.0,132.608310749,62.0789780342,181.864314402,49.6300025939,0.348229810457,0.118225832309,0.278123779557
5770,0.7837825519,0.6965038743,0.141781779044,0.155724075436,100.684518392,3.44556168689,0.0,78.5586057633,57.6660530507,181.328448954,32.1526955736,0.382254522155,0.538578333515,0.0290840205745
5771,0.8207242917,0.6960573205,0.130942542498,0.144703268464,5.33184909287,25.5477463475,0.0,125.825676263,18.5348560104,263.584145902,5.66873185997,0.172963272936,0.867964424416,0.47231869173
5772,0.7546369458,0.6965426827,0.12468478221,0.130054264686,172.089339485,48.2791803509,0.0,26.754100613,80.0631962613,117.091931311,14.4890815699,0.569808146916,0.478287492663,0.310512075395
5773,0.7623132399,0.6963914804,0.143389754336,0.153085659739,25.0046157772,36.2693388977,0.0,127.368305735,10.2829243603,134.326053856,27.8874434625,0.227588274641,0.857717047345,0.283262130317
