,ghi,inside_par_1,inside_par_2,inside_par_3,inside_par_4,inside_par_5,inside_par_6,inside_par_7,inside_par_8,light_on,screen_on
2013-06-22 02:00:00+02:00,0.0,16.9,1.55,1.075,0.8,0.7,0.675,14.875,0.675,0.0,100.0
2013-06-22 03:00:00+02:00,0.0,14.1,1.3,0.975,0.7,0.625,0.675,19.175,0.6,0.0,100.0
2013-06-22 04:00:00+02:00,0.0,16.575,1.5,1.25,0.725,0.775,0.775,15.85,0.775,0.0,100.0
2013-06-22 05:00:00+02:00,0.0,13.2,1.15,0.75,0.55,0.9,0.525,17.45,0.6,0.0,100.0
2013-06-22 06:00:00+02:00,33.95,124.075,143.975,221.65,75.85,199.575,27.575,78.6,96.025,1.0,35.0
2013-06-22 07:00:00+02:00,166.566666667,184.0,215.95,306.575,128.225,286.125,66.775,129.6,161.075,1.0,0.0
2013-06-22 08:00:00+02:00,325.716666667,243.2,304.025,408.175,253.825,382.0,171.35,147.925,167.95,0.6,0.0
2013-06-22 09:00:00+02:00,489.616666667,117.725,277.775,99.775,132.25,332.275,135.55,355.425,342.875,0.0,0.0
2013-06-22 10:00:00+02:00,639.366666667,214.675,107.1,205.0,404.825,138.325,214.075,347.2,431.325,0.0,0.0
2013-06-22 11:00:00+02:00,763.316666667,249.275,192.0,841.725,840.0,124.35,679.225,245.6,257.6,0.0,0.0
2013-06-22 12:00:00+02:00,854.762711864,146.65,327.925,262.625,593.675,136.175,600.875,994.425,921.75,0.0,0.0
2013-06-22 13:00:00+02:00,899.228070175,148.75,661.9,134.7,588.775,118.375,938.425,830.7,542.45,0.0,0.0
2013-06-22 14:00:00+02:00,896.150943396,127.875,117.125,138.875,785.85,393.075,154.275,662.1,982.65,0.0,0.0
2013-06-22 15:00:00+02:00,846.943396226,88.7,101.925,284.15,414.175,298.15,362.2,126.25,434.425,0.0,0.0
2013-06-22 16:00:00+02:00,754.555555556,243.125,337.15,631.8,857.275,578.625,922.75,234.25,472.225,0.0,0.0
2013-06-22 17:00:00+02:00,611.358490566,507.775,390.725,832.875,536.15,583.35,369.975,412.3,507.15,0.0,0.0
2013-06-22 18:00:00+02:00,528.8,331.65,280.925,500.725,221.075,291.25,114.825,280.25,492.7,0.0,0.0
2013-06-22 19:00:00+02:00,,192.2,203.85,117.15,151.3,122.5,184.65,166.275,166.2,,
2013-06-22 20:00:00+02:00,,60.9,50.975,68.875,45.925,77.4,23.475,56.675,50.325,,
2013-06-22 21:00:00+02:00,,17.25,2.275,2.725,3.125,2.775,3.1,19.175,4.1,,
2013-06-22 22:00:00+02:00,,12.6,0.775,0.825,0.575,0.45,0.7,17.625,0.425,,
2013-06-22 23:00:00+02:00,,16.35,1.35,1.1,0.725,0.525,0.6,16.45,0.475,,
2013-06-23 00:00:00+02:00,,15.35,1.2,0.95,0.7,0.6,0.7,17.175,0.6,,
2013-06-23 01:00:00+02:00,,14.025,1.1,0.85,0.775,0.475,0.525,19.3,0.475,,
2013-06-23 02:00:00+02:00,,14.875,1.225,1.025,0.7,0.7,0.675,15.85,0.75,,
2013-06-23 03:00:00+02:00,,15.375,1.325,1.225,0.775,0.775,0.7,17.95,0.75,,
2013-06-23 04:00:00+02:00,,12.45,1.1,0.85,0.575,0.625,0.6,15.625,0.575,,
2013-06-23 05:00:00+02:00,,15.125,1.525,1.075,0.7,0.725,0.55,16.875,0.55,,
2013-06-23 06:00:00+02:00,,122.7,152.05,236.75,75.925,201.025,28.25,82.0,98.325,,
2013-06-23 07:00:00+02:00,,183.225,226.75,325.125,127.675,283.725,68.0,128.275,164.4,,
2013-06-23 08:00:00+02:00,,240.325,295.525,397.0,255.525,388.1,173.45,150.275,163.3,,
2013-06-23 09:00:00+02:00,,118.525,273.4,102.325,134.625,334.9,137.9,359.2,345.35,,
2013-06-23 10:00:00+02:00,,206.375,106.325,204.15,402.625,139.95,213.25,357.55,437.125,,
2013-06-23 11:00:00+02:00,,260.875,192.35,857.125,854.8,123.05,691.65,238.35,254.1,,
2013-06-23 12:00:00+02:00,,144.1,325.225,266.825,600.65,132.575,606.625,1008.625,938.25,,
2013-06-23 13:00:00+02:00,,146.425,669.3,133.5,584.025,118.1,942.05,834.8,544.325,,
2013-06-23 14:00:00+02:00,,125.75,116.625,137.575,787.325,388.85,154.4,666.55,985.75,,
2013-06-23 15:00:00+02:00,,95.225,104.05,280.5,414.3,298.725,362.1,125.35,435.95,,
2013-06-23 16:00:00+02:00,,247.9,335.85,627.575,847.75,575.55,905.85,234.25,472.5,,
2013-06-23 17:00:00+02:00,,499.875,373.25,815.925,528.7,576.05,366.5,402.475,497.225,,
2013-06-23 18:00:00+02:00,,326.225,279.975,495.8,220.875,288.75,116.95,281.925,485.75,,
2013-06-23 19:00:00+02:00,,187.8,200.6,125.275,149.25,120.725,180.25,160.325,165.225,,
2013-06-23 20:00:00+02:00,,65.125,56.975,79.125,50.025,82.9,28.05,56.925,54.825,,
2013-06-23 21:00:00+02:00,,13.4,1.775,3.2,3.975,3.525,3.475,23.85,4.825,,
2013-06-23 22:00:00+02:00,,14.775,1.1,0.8,0.45,0.5,0.55,17.625,0.575,,
2013-06-23 23:00:00+02:00,,13.525,1.125,0.925,0.675,0.75,0.625,15.275,0.65,,
2013-06-24 00:00:00+02:00,,16.95,1.4,1.05,0.675,0.6,0.55,17.2,0.75,,
2013-06-24 01:00:00+02:00,,15.275,1.175,1.125,0.65,0.575,0.725,16.9,0.625,,
2013-06-24 02:00:00+02:00,,14.8,1.275,1.025,0.725,0.725,0.625,16.75,0.725,,
2013-06-24 03:00:00+02:00,,17.775,1.675,1.25,0.875,0.7,0.85,16.9,0.725,,
2013-06-24 04:00:00+02:00,,15.775,1.475,1.175,0.8,0.9,0.775,17.5,0.725,,
2013-06-24 05:00:00+02:00,,13.375,1.15,1.0,0.475,0.625,0.7,16.3,0.325,,
2013-06-24 06:00:00+02:00,,114.9,142.8,220.275,72.375,187.15,27.15,75.175,98.65,,
2013-06-24 07:00:00+02:00,,183.025,226.175,327.95,132.3,292.95,65.725,137.325,162.95,,
2013-06-24 08:00:00+02:00,,215.45,283.95,327.825,232.4,374.125,148.025,158.625,168.0,,
2013-06-24 09:00:00+02:00,,113.65,230.3,94.475,136.325,205.225,139.475,351.675,342.275,,
2013-06-24 10:00:00+02:00,705.071428571,214.2,99.15,203.05,396.45,142.925,214.2,349.85,437.65,0.0,0.0
2013-06-24 11:00:00+02:00,779.516666667,268.825,195.35,848.05,846.975,126.275,684.7,235.95,251.8,0.0,0.0
2013-06-24 12:00:00+02:00,876.666666667,149.15,322.35,273.825,605.375,138.425,600.825,994.525,929.425,0.0,0.0
2013-06-24 13:00:00+02:00,905.766666667,178.15,650.5,166.825,569.325,147.525,890.4,823.45,557.675,0.0,0.0
2013-06-24 14:00:00+02:00,928.5,147.675,142.0,164.5,787.175,394.15,179.525,667.8,981.35,0.0,0.0
2013-06-24 15:00:00+02:00,858.916666667,107.3,115.275,286.575,420.975,305.475,365.975,134.55,439.9,0.0,0.0
2013-06-24 16:00:00+02:00,753.183333333,236.625,331.425,628.8,840.875,573.875,893.175,245.9,478.75,0.0,0.0
2013-06-24 17:00:00+02:00,604.883333333,491.675,369.15,803.45,522.225,570.175,369.4,401.075,486.975,0.0,0.0
2013-06-24 18:00:00+02:00,447.3,323.9,279.0,487.65,221.625,283.625,120.4,278.8,475.15,0.0,0.0
2013-06-24 19:00:00+02:00,276.683333333,186.625,202.025,133.975,153.75,130.325,177.925,169.2,165.825,0.366666666667,0.0
2013-06-24 20:00:00+02:00,103.95,58.925,56.975,77.6,46.825,75.3,26.975,57.175,53.525,0.0,0.0
2013-06-24 21:00:00+02:00,5.25,19.1,3.275,4.05,4.25,3.875,4.1,17.95,5.825,0.0,61.6666666667
2013-06-24 22:00:00+02:00,0.0,12.15,1.175,0.8,0.75,0.85,0.85,16.75,1.9,0.0,100.0
2013-06-24 23:00:00+02:00,0.0,14.7,1.125,1.125,0.825,1.125,0.925,16.05,2.225,0.0,100.0
2013-06-25 00:00:00+02:00,0.0,17.975,2.1,1.45,1.075,1.25,1.15,17.725,2.8,0.0,100.0
2013-06-25 01:00:00+02:00,0.0,17.175,1.75,1.25,0.85,1.125,1.125,16.175,2.75,0.0,100.0
2013-06-25 02:00:00+02:00,0.0,14.375,1.6,1.2,0.85,1.15,0.925,14.5,2.675,0.0,100.0
2013-06-25 03:00:00+02:00,0.0,14.25,1.475,1.075,1.175,1.275,1.15,17.35,2.5,0.0,100.0
2013-06-25 04:00:00+02:00,0.0,16.525,2.125,1.375,1.25,1.15,0.775,15.575,3.125,0.0,100.0
2013-06-25 05:00:00+02:00,0.0,18.125,1.675,1.2,1.05,1.1,0.95,13.75,2.875,0.0,100.0
2013-06-25 06:00:00+02:00,27.55,119.5,146.25,226.4,74.55,196.125,28.0,78.9,97.275,1.0,45.0
2013-06-25 07:00:00+02:00,155.233333333,176.525,223.325,326.9,124.075,273.5,64.75,122.775,162.5,1.0,0.0
2013-06-25 08:00:00+02:00,325.133333333,217.825,283.85,383.45,237.5,379.725,167.85,162.375,169.625,0.6,0.0
2013-06-25 09:00:00+02:00,492.283333333,121.1,238.375,105.35,139.05,307.575,138.15,346.7,335.1,0.0,0.0
2013-06-25 10:00:00+02:00,643.05,214.8,113.225,200.125,377.475,144.35,207.0,345.875,431.9,0.0,0.0
2013-06-25 11:00:00+02:00,770.4,270.475,195.375,805.375,816.875,131.975,670.625,234.925,249.375,0.0,0.0
2013-06-25 12:00:00+02:00,863.6,154.0,320.225,280.45,602.25,146.075,588.825,959.65,896.375,0.0,0.0
2013-06-25 13:00:00+02:00,905.5,159.125,653.55,158.375,569.6,138.5,910.75,808.925,537.95,0.0,0.0
2013-06-25 14:00:00+02:00,893.9,157.025,150.675,177.55,742.45,380.725,187.775,640.875,920.225,0.0,0.0
2013-06-25 15:00:00+02:00,841.9,72.675,76.275,276.9,141.4,143.35,160.2,92.975,203.475,0.0,0.0
2013-06-25 16:00:00+02:00,749.916666667,92.15,101.625,604.95,297.525,155.75,302.725,100.425,145.875,0.0,0.0
2013-06-25 17:00:00+02:00,598.166666667,462.85,354.775,755.3,501.225,545.875,359.025,383.225,467.125,0.0,0.0
2013-06-25 18:00:00+02:00,437.966666667,304.6,263.175,455.125,218.425,270.8,124.95,261.5,441.825,0.0,0.0
2013-06-25 19:00:00+02:00,254.266666667,188.0,204.15,174.925,160.25,163.375,163.225,162.375,171.825,0.516666666667,0.0
2013-06-25 20:00:00+02:00,85.2166666667,67.15,66.225,94.425,58.525,87.35,39.575,59.025,63.375,0.0,0.0
2013-06-25 21:00:00+02:00,9.63333333333,18.475,3.4,5.775,5.9,5.675,5.875,21.525,7.65,0.0,61.6666666667
2013-06-25 22:00:00+02:00,0.0,14.275,1.15,0.7,0.675,0.875,0.525,16.0,2.1,0.0,100.0
2013-06-25 23:00:00+02:00,0.0,15.0,1.5,0.95,0.95,1.05,0.85,16.3,3.075,0.0,100.0
2013-06-26 00:00:00+02:00,0.0,13.05,1.35,0.875,0.725,0.975,0.85,15.725,2.5,0.0,100.0
2013-06-26 01:00:00+02:00,0.0,20.1,2.075,1.4,1.275,0.95,1.0,14.325,2.675,0.0,100.0
2013-06-26 02:00:00+02:00,0.0,14.35,1.45,1.1,0.925,1.15,0.975,16.625,2.4,0.0,100.0
2013-06-26 03:00:00+02:00,0.0,13.275,1.375,0.95,0.975,0.95,1.35,16.575,2.275,0.0,100.0
2013-06-26 04:00:00+02:00,0.0,16.725,1.475,1.3,0.9,1.35,1.05,16.375,2.35,0.0,100.0
2013-06-26 05:00:00+02:00,0.0,13.7,1.375,0.925,1.0,1.125,0.8,14.0,2.55,0.0,100.0
2013-06-26 06:00:00+02:00,22.2833333333,121.45,138.175,201.325,74.125,198.725,25.75,78.55,90.825,1.0,46.6666666667
2013-06-26 07:00:00+02:00,122.616666667,159.575,198.375,285.225,117.5,274.1,52.95,127.675,143.125,1.0,0.0
2013-06-26 08:00:00+02:00,332.25,119.275,181.65,200.525,143.6,246.875,131.275,106.975,113.05,0.1,0.0
2013-06-26 09:00:00+02:00,498.116666667,103.325,267.925,93.025,140.4,234.6,130.55,347.65,339.05,0.0,0.0
2013-06-26 10:00:00+02:00,647.65,185.925,95.425,203.7,380.05,147.625,209.35,340.875,438.475,0.0,0.0
2013-06-26 11:00:00+02:00,777.05,286.3,183.775,818.575,839.0,129.25,688.775,215.2,237.125,0.0,13.3333333333
2013-06-26 12:00:00+02:00,860.566666667,122.375,272.025,199.525,290.5,114.15,450.7,583.0,491.425,0.0,40.0
2013-06-26 13:00:00+02:00,904.683333333,156.65,633.15,156.575,570.375,135.2,906.175,799.55,538.275,0.0,0.0
2013-06-26 14:00:00+02:00,900.266666667,144.175,139.2,168.25,743.35,373.275,177.025,651.2,935.2,0.0,0.0
2013-06-26 15:00:00+02:00,844.883333333,123.225,138.925,297.7,424.625,313.075,358.275,160.65,439.75,0.0,0.0
2013-06-26 16:00:00+02:00,740.3,242.825,327.925,607.925,785.4,564.05,823.575,250.675,474.625,0.0,0.0
2013-06-26 17:00:00+02:00,576.583333333,416.6,329.875,676.075,468.375,496.825,341.175,353.4,424.9,0.0,0.0
2013-06-26 18:00:00+02:00,409.816666667,269.4,237.15,399.3,212.25,245.8,138.05,245.9,382.775,0.0,0.0
2013-06-26 19:00:00+02:00,242.322033898,124.625,133.325,109.0,130.125,96.225,138.625,124.7,130.675,0.0,0.0
2013-06-26 20:00:00+02:00,100.054545455,32.05,28.35,38.175,40.825,37.075,34.425,42.375,41.0,0.0,0.0
2013-06-26 21:00:00+02:00,5.83018867925,17.45,3.0,4.775,5.125,4.55,5.2,21.575,6.2,0.0,60.3773584906
2013-06-26 22:00:00+02:00,0.0,14.975,1.25,1.0,1.0,0.925,1.175,18.5,1.625,0.0,100.0
2013-06-26 23:00:00+02:00,0.0,12.9,1.0,0.925,0.6,1.1,0.9,18.05,2.275,0.0,100.0
2013-06-27 00:00:00+02:00,0.0,15.875,1.175,1.225,1.0,1.4,0.875,16.875,2.225,0.0,100.0
2013-06-27 01:00:00+02:00,0.0,17.575,1.65,1.275,1.1,0.8,1.125,15.025,2.45,0.0,100.0
2013-06-27 02:00:00+02:00,0.0,14.3,1.275,0.875,0.625,0.95,0.85,16.6,2.1,0.0,100.0
2013-06-27 03:00:00+02:00,0.0,16.675,2.05,1.375,1.35,1.425,1.05,14.9,2.25,0.0,100.0
2013-06-27 04:00:00+02:00,0.0,13.025,1.3,0.8,1.075,1.225,0.925,17.25,2.025,0.0,100.0
2013-06-27 05:00:00+02:00,0.0,11.8,1.375,0.825,0.8,0.85,0.775,14.125,1.725,0.0,100.0
2013-06-27 06:00:00+02:00,24.7450980392,18.925,3.95,3.75,4.2,4.6,4.25,19.725,7.55,0.0,64.7058823529
2013-06-27 07:00:00+02:00,142.555555556,35.8,30.275,31.0,36.0,32.975,33.6,41.275,42.65,0.0,0.0
2013-06-27 08:00:00+02:00,305.169811321,89.65,118.3,132.675,140.55,143.475,119.35,94.55,88.175,0.0,0.0
2013-06-27 09:00:00+02:00,457.698113208,113.2,210.15,110.425,145.95,193.025,129.7,273.275,259.3,0.0,0.0
2013-06-27 10:00:00+02:00,588.148148148,183.85,143.525,200.6,291.05,168.425,202.8,283.75,334.0,0.0,0.0
2013-06-27 11:00:00+02:00,674.636363636,175.8,189.225,352.125,378.25,154.1,308.0,208.025,190.65,0.0,61.8181818182
2013-06-27 12:00:00+02:00,689.672413793,122.125,174.675,165.275,176.675,110.275,130.275,154.525,145.675,0.0,100.0
2013-06-27 13:00:00+02:00,781.271186441,128.075,186.525,176.575,272.65,104.575,126.375,139.7,124.95,0.0,100.0
2013-06-27 14:00:00+02:00,869.716666667,151.75,168.55,237.375,459.85,308.25,193.875,428.725,480.95,0.0,28.3333333333
2013-06-27 15:00:00+02:00,760.966666667,192.9,213.5,329.525,438.75,341.4,331.0,248.475,445.55,0.0,0.0
2013-06-27 16:00:00+02:00,687.75,106.625,150.55,500.5,309.675,273.45,287.525,133.925,261.8,0.0,0.0
2013-06-27 17:00:00+02:00,567.333333333,88.075,78.175,591.35,107.05,112.575,90.275,82.025,98.925,0.0,0.0
2013-06-27 18:00:00+02:00,394.033333333,58.8,67.3,341.925,72.25,80.025,56.425,75.475,85.25,0.0,0.0
2013-06-27 19:00:00+02:00,121.45,24.5,9.925,52.0,16.5,14.825,16.05,27.325,18.975,0.0,0.0
2013-06-27 20:00:00+02:00,97.4166666667,19.25,4.925,23.975,8.25,7.625,7.025,29.65,10.575,0.0,0.0
2013-06-27 21:00:00+02:00,5.75,20.2,2.175,3.85,1.725,2.0,1.925,15.925,3.25,0.0,61.6666666667
2013-06-27 22:00:00+02:00,0.0,18.9,1.65,1.075,1.3,0.85,1.125,15.1,2.1,0.0,100.0
2013-06-27 23:00:00+02:00,0.0,15.85,1.325,1.1,0.625,1.225,0.975,18.25,2.2,0.0,100.0
2013-06-28 00:00:00+02:00,0.0,13.5,1.275,1.1,0.925,1.15,0.95,19.9,2.55,0.0,100.0
2013-06-28 01:00:00+02:00,0.0,14.05,1.45,0.95,0.75,0.9,0.9,17.425,2.1,0.0,100.0
2013-06-28 02:00:00+02:00,0.0,15.55,1.525,1.05,1.125,1.0,1.05,15.2,2.525,0.0,100.0
2013-06-28 03:00:00+02:00,0.0,14.65,1.425,1.15,0.925,1.1,1.225,19.625,2.775,0.0,100.0
2013-06-28 04:00:00+02:00,0.0,13.85,1.325,1.05,0.85,1.3,1.175,14.45,2.675,0.0,100.0
2013-06-28 05:00:00+02:00,0.0,12.175,1.6,0.825,0.9,0.95,1.25,16.925,1.825,0.0,100.0
2013-06-28 06:00:00+02:00,15.5833333333,15.75,2.0,2.175,1.8,1.95,1.7,17.375,3.575,0.0,70.0
2013-06-28 07:00:00+02:00,53.0,26.775,7.375,13.725,10.725,8.6,9.05,21.75,11.325,0.0,0.0
2013-06-28 08:00:00+02:00,180.55,76.475,70.675,74.6,85.725,71.025,68.775,74.875,83.75,0.0,0.0
2013-06-28 09:00:00+02:00,237.916666667,98.1,108.95,107.625,129.975,106.15,99.425,125.225,120.525,0.0,33.3333333333
2013-06-28 10:00:00+02:00,571.616666667,123.375,117.925,143.775,162.15,110.75,126.125,217.1,253.075,0.0,100.0
2013-06-28 11:00:00+02:00,585.866666667,130.15,165.45,180.35,197.925,130.4,153.475,193.7,202.2,0.0,100.0
2013-06-28 12:00:00+02:00,883.983333333,142.7,301.25,164.7,237.425,146.975,202.1,877.1,819.025,0.0,100.0
2013-06-28 13:00:00+02:00,839.45,182.55,632.65,156.1,508.35,146.85,196.3,511.95,238.275,0.0,100.0
2013-06-28 14:00:00+02:00,734.266666667,139.525,141.625,166.075,525.35,361.075,164.4,182.9,197.2,0.0,100.0
2013-06-28 15:00:00+02:00,959.0,98.1,99.725,316.925,184.075,171.35,180.5,113.625,165.1,0.0,88.3333333333
2013-06-28 16:00:00+02:00,513.016666667,126.925,130.0,314.075,215.725,175.2,259.8,140.0,175.125,0.0,0.0
2013-06-28 17:00:00+02:00,316.35,182.425,184.575,260.15,237.75,222.65,201.425,212.775,231.65,0.0,0.0
2013-06-28 18:00:00+02:00,385.65,180.325,261.275,349.975,219.925,275.2,118.15,169.9,315.4,0.0,0.0
2013-06-28 19:00:00+02:00,271.133333333,169.125,172.825,106.55,150.45,94.5,164.075,152.4,156.425,0.0,0.0
2013-06-28 20:00:00+02:00,70.1833333333,32.75,16.725,19.575,25.15,23.925,19.425,28.9,28.025,0.0,0.0
2013-06-28 21:00:00+02:00,5.7,19.575,2.475,3.375,3.975,3.8,3.8,23.1,5.025,0.0,61.6666666667
2013-06-28 22:00:00+02:00,0.0,11.625,0.9,0.8,0.525,0.525,0.575,20.05,0.5,0.0,100.0
2013-06-28 23:00:00+02:00,0.0,16.275,1.275,0.95,0.55,0.625,0.675,17.4,0.525,0.0,100.0
2013-06-29 00:00:00+02:00,0.0,16.15,1.35,0.925,0.725,0.7,0.675,16.6,0.775,0.0,100.0
2013-06-29 01:00:00+02:00,0.0,17.925,1.65,1.175,0.7,0.85,0.65,17.25,0.575,0.0,100.0
2013-06-29 02:00:00+02:00,0.0,17.525,1.8,1.15,0.85,0.775,0.725,15.625,0.45,0.0,100.0
2013-06-29 03:00:00+02:00,0.0,14.975,1.425,1.075,0.725,0.85,0.825,18.975,0.65,0.0,100.0
2013-06-29 04:00:00+02:00,0.0,17.525,1.725,1.425,0.75,1.0,0.85,14.85,0.65,0.0,100.0
2013-06-29 05:00:00+02:00,0.0,15.025,1.6,1.1,0.7,0.725,0.525,18.475,0.675,0.0,100.0
2013-06-29 06:00:00+02:00,33.5666666667,21.7,4.2,4.825,5.55,5.95,5.0,19.325,6.825,0.0,71.6666666667
2013-06-29 07:00:00+02:00,139.433333333,39.875,33.475,33.675,39.1,40.3,37.0,47.85,48.45,0.0,0.0
2013-06-29 08:00:00+02:00,319.183333333,107.1,142.2,167.85,171.6,182.65,146.65,89.8,85.05,0.0,0.0
2013-06-29 09:00:00+02:00,462.25,135.975,169.525,110.225,150.425,237.925,143.95,340.275,345.475,0.0,0.0
2013-06-29 10:00:00+02:00,501.016666667,152.575,126.25,198.075,261.525,147.925,182.225,251.025,325.7,0.0,0.0
2013-06-29 11:00:00+02:00,661.983333333,306.35,194.525,605.625,638.925,159.675,507.225,260.95,232.375,0.0,0.0
2013-06-29 12:00:00+02:00,500.116666667,241.4,274.025,281.3,446.45,217.925,360.475,412.85,440.275,0.0,0.0
2013-06-29 13:00:00+02:00,789.85,226.875,410.1,217.125,558.4,199.875,573.525,541.725,416.725,0.0,0.0
2013-06-29 14:00:00+02:00,649.3,199.75,208.225,229.675,423.25,308.225,231.825,429.7,523.1,0.0,0.0
2013-06-29 15:00:00+02:00,867.816666667,125.75,140.5,293.3,462.75,324.725,359.125,171.4,467.65,0.0,0.0
2013-06-29 16:00:00+02:00,744.733333333,262.425,314.8,581.1,822.425,573.475,776.45,289.6,508.175,0.0,0.0
2013-06-29 17:00:00+02:00,479.766666667,343.275,275.7,508.075,394.7,422.25,302.125,280.675,352.225,0.0,0.0
2013-06-29 18:00:00+02:00,481.116666667,364.925,331.8,518.6,278.225,322.375,150.175,319.6,508.45,0.0,0.0
2013-06-29 19:00:00+02:00,298.733333333,173.225,179.575,121.875,154.175,105.425,163.225,153.65,158.275,0.0,0.0
2013-06-29 20:00:00+02:00,77.5,34.875,24.8,30.2,35.25,32.275,28.175,46.025,38.825,0.0,0.0
2013-06-29 21:00:00+02:00,5.86666666667,19.25,2.85,4.025,4.5,4.125,4.1,21.2,5.25,0.0,61.6666666667
2013-06-29 22:00:00+02:00,0.0,14.15,1.1,0.9,0.525,0.625,0.525,17.975,0.625,0.0,100.0
2013-06-29 23:00:00+02:00,0.0,14.775,1.2,0.775,0.575,0.575,0.575,19.175,0.525,0.0,100.0
2013-06-30 00:00:00+02:00,0.0,15.575,1.375,1.075,0.825,0.8,0.875,18.325,0.675,0.0,100.0
2013-06-30 01:00:00+02:00,0.0,16.1,1.2,0.975,0.625,0.675,0.65,18.3,0.625,0.0,100.0
2013-06-30 02:00:00+02:00,0.0,17.35,1.525,1.275,0.8,0.675,0.775,15.8,0.675,0.0,100.0
2013-06-30 03:00:00+02:00,0.0,10.025,0.825,0.725,0.425,0.575,0.475,20.8,0.475,0.0,100.0
2013-06-30 04:00:00+02:00,0.0,16.0,1.35,1.075,0.875,0.775,0.625,14.1,0.625,0.0,100.0
2013-06-30 05:00:00+02:00,0.185185185185,17.2,1.65,1.225,0.875,1.0,0.725,17.225,0.775,0.0,100.0
2013-06-30 06:00:00+02:00,35.4230769231,16.025,2.875,3.825,4.75,5.95,4.375,20.725,7.025,0.0,73.0769230769
2013-06-30 07:00:00+02:00,162.471698113,36.425,34.45,33.675,37.375,41.775,38.825,47.525,50.075,0.0,0.0
2013-06-30 08:00:00+02:00,319.622641509,107.575,141.075,164.3,167.95,181.15,143.35,89.175,81.05,0.0,0.0
2013-06-30 09:00:00+02:00,484.462962963,120.425,146.575,103.125,141.875,211.65,144.375,345.7,342.85,0.0,0.0
2013-06-30 10:00:00+02:00,634.509433962,209.85,115.15,209.175,332.45,151.925,201.35,364.8,463.725,0.0,0.0
2013-06-30 11:00:00+02:00,762.888888889,319.55,175.35,826.9,855.475,148.65,697.175,241.675,204.65,0.0,0.0
2013-06-30 12:00:00+02:00,853.555555556,133.69575,321.47925,214.91175,661.2765,145.76575,613.506,989.299,949.1255,0.0,0.0
2013-06-30 13:00:00+02:00,894.547169811,150.02375,657.0205,139.454,566.04425,128.03025,962.30175,843.9675,565.16475,0.0,0.0
2013-06-30 14:00:00+02:00,887.20754717,122.51825,128.04925,171.59025,731.268,359.9625,158.474,685.07125,987.79825,0.0,0.0
2013-06-30 15:00:00+02:00,836.666666667,104.562,114.80725,259.603,445.697,301.05725,327.16125,135.007,451.031,0.0,0.0
2013-06-30 16:00:00+02:00,740.690909091,229.81625,310.53975,659.33225,863.238,580.76125,916.77025,240.28175,503.06875,0.0,0.0
2013-06-30 17:00:00+02:00,594.851851852,489.725,352.275,797.6,524.8,615.425,371.175,396.4,483.05,0.0,0.0
2013-06-30 18:00:00+02:00,438.155172414,338.75,296.2,488.1,225.425,286.4,104.95,284.975,483.55,0.0,0.0
2013-06-30 19:00:00+02:00,271.066666667,163.2,169.1,104.175,152.025,90.15,148.675,151.775,156.8,0.0,0.0
2013-06-30 20:00:00+02:00,101.45,27.175,18.925,22.975,28.95,27.725,22.4,46.5,33.725,0.0,0.0
2013-06-30 21:00:00+02:00,5.98333333333,17.85,2.525,3.975,4.325,3.825,4.1,21.775,5.0,0.0,61.6666666667
2013-06-30 22:00:00+02:00,0.0,13.625,1.05,0.825,0.5,0.3,0.525,19.1,0.3,0.0,100.0
2013-06-30 23:00:00+02:00,0.0,16.225,1.3,1.05,0.7,0.7,0.65,16.225,0.675,0.0,100.0
2013-07-01 00:00:00+02:00,0.0,16.375,1.525,0.95,0.525,0.6,0.55,17.5,0.45,0.0,100.0
2013-07-01 01:00:00+02:00,0.0,15.25,1.275,1.0,0.6,0.75,0.725,17.65,0.425,0.0,100.0
2013-07-01 02:00:00+02:00,0.0,15.225,1.425,1.025,0.75,0.85,0.65,17.125,0.575,0.0,100.0
2013-07-01 03:00:00+02:00,0.0,14.5,1.325,1.125,0.8,0.725,0.725,15.825,0.65,0.0,100.0
2013-07-01 04:00:00+02:00,0.0,16.25,1.525,1.2,0.75,0.725,0.75,16.175,0.725,0.0,100.0
2013-07-01 05:00:00+02:00,0.0,17.125,1.6,1.2,0.825,0.75,0.85,16.875,0.825,0.0,100.0
2013-07-01 06:00:00+02:00,28.1333333333,17.775,3.225,4.05,4.325,4.725,4.2,23.0,6.5,0.0,35.0
2013-07-01 07:00:00+02:00,152.7,34.025,30.95,32.0,35.0,37.95,37.0,46.925,46.825,0.0,0.0
2013-07-01 08:00:00+02:00,313.616666667,112.975,134.95,151.75,156.725,170.45,134.075,92.55,83.1,0.0,0.0
2013-07-01 09:00:00+02:00,479.566666667,120.975,139.05,105.6,144.975,175.525,142.7,327.825,330.125,0.0,0.0
2013-07-01 10:00:00+02:00,632.733333333,217.475,121.45,206.35,315.05,154.05,198.025,350.75,454.85,0.0,0.0
2013-07-01 11:00:00+02:00,758.566666667,342.85,178.45,798.4,826.625,163.6,673.4,253.325,202.375,0.0,0.0
2013-07-01 12:00:00+02:00,847.5,153.4275,326.0685,225.876,658.45225,160.45375,604.25325,939.09275,913.4205,0.0,0.0
2013-07-01 13:00:00+02:00,888.216666667,163.1675,624.91,154.794,551.785,142.1265,920.871,817.2345,558.0335,0.0,0.0
2013-07-01 14:00:00+02:00,881.766666667,144.509,145.952,195.8785,696.904,356.06325,179.73375,658.91775,943.82225,0.0,0.0
